,year,iso2,variable,value
83326,2001,JP,new_sp_f1524,175.0
37772,2001,MA,new_sp_m3544,1731.0
110732,2001,CM,new_sp_f65,50.0
83382,2001,KG,new_sp_f1524,133.0
24646,2001,EG,new_sp_m1524,586.0
33143,2001,PT,new_sp_m2534,329.0
24588,2001,EC,new_sp_m1524,673.0
2130,2001,HK,new_sp,1857.0
110703,2001,CL,new_sp_f65,83.0
97934,2001,WS,new_sp_f3544,2.0
24617,2001,EE,new_sp_m1524,10.0
18923,2001,ES,new_sp_m014,13.0
83353,2001,KE,new_sp_f1524,4116.0
51301,2001,TN,new_sp_m5564,83.0
98009,2001,ZA,new_sp_f3544,1748.0
102455,2001,QA,new_sp_f4554,1.0
524,2001,BG,new_sp,897.0
97852,2001,VN,new_sp_f3544,2656.0
5705,2001,ZA,new_sp,83808.0
24692,2001,ES,new_sp_m1524,160.0
51181,2001,TH,new_sp_m5564,2617.0
552,2001,BH,new_sp,23.0
5680,2001,YU,new_sp,461.0
83297,2001,JO,new_sp_f1524,8.0
110674,2001,CK,new_sp_f65,0.0
24559,2001,DZ,new_sp_m1524,1345.0
102484,2001,RO,new_sp_f4554,391.0
3878,2001,NO,new_sp,59.0
97881,2001,VU,new_sp_f3544,3.0
51210,2001,TJ,new_sp_m5564,17.0
83440,2001,KI,new_sp_f1524,7.0
24664,2001,ER,new_sp_m1524,79.0
83411,2001,KH,new_sp_f1524,455.0
83461,2001,KM,new_sp_f1524,10.0
82954,2001,HR,new_sp_f1524,32.0
24779,2001,FJ,new_sp_m1524,6.0
17745,2001,BD,new_sp_m014,283.0
83008,2001,HU,new_sp_f1524,10.0
50760,2001,SE,new_sp_m5564,1.0
51803,2001,YE,new_sp_m5564,252.0
83869,2001,LV,new_sp_f1524,24.0
97651,2001,UG,new_sp_f3544,1528.0
110474,2001,BZ,new_sp_f65,2.0
37959,2001,MM,new_sp_m3544,3353.0
50789,2001,SG,new_sp_m5564,66.0
24311,2001,CU,new_sp_m1524,36.0
3820,2001,NI,new_sp,1510.0
83840,2001,LU,new_sp_f1524,2.0
83036,2001,ID,new_sp_f1524,5213.0
51782,2001,WS,new_sp_m5564,0.0
24892,2001,GB,new_sp_m1524,99.0
24334,2001,CV,new_sp_m1524,5.0
24947,2001,GE,new_sp_m1524,142.0
33032,2001,PK,new_sp_m2534,891.0
102371,2001,PT,new_sp_f4554,36.0
110416,2001,BW,new_sp_f65,23.0
51857,2001,ZA,new_sp_m5564,690.0
97624,2001,UA,new_sp_f3544,525.0
83924,2001,MA,new_sp_f1524,1477.0
2159,2001,HN,new_sp,3141.0
98134,2001,AF,new_sp_f4554,375.0
5761,2001,ZW,new_sp,15370.0
495,2001,BF,new_sp,1522.0
50818,2001,SI,new_sp_m5564,11.0
37988,2001,MN,new_sp_m3544,179.0
82979,2001,HT,new_sp_f1524,882.0
24976,2001,GH,new_sp_m1524,587.0
18877,2001,EG,new_sp_m014,34.0
51832,2001,YU,new_sp_m5564,31.0
110983,2001,DJ,new_sp_f65,8.0
18952,2001,ET,new_sp_m014,913.0
50731,2001,SD,new_sp_m5564,462.0
50705,2001,SC,new_sp_m5564,2.0
110956,2001,DE,new_sp_f65,79.0
83065,2001,IE,new_sp_f1524,4.0
102570,2001,SA,new_sp_f4554,44.0
97709,2001,UY,new_sp_f3544,7.0
37688,2001,LU,new_sp_m3544,0.0
110532,2001,CD,new_sp_f65,470.0
5732,2001,ZM,new_sp,13024.0
37901,2001,MK,new_sp_m3544,17.0
83152,2001,IQ,new_sp_f1524,362.0
50942,2001,SO,new_sp_m5564,257.0
50920,2001,SN,new_sp_m5564,258.0
51585,2001,UZ,new_sp_m5564,253.0
83671,2001,LB,new_sp_f1524,25.0
24421,2001,DE,new_sp_m1524,3.0
110869,2001,CV,new_sp_f65,3.0
102517,2001,RU,new_sp_f4554,1040.0
51557,2001,UY,new_sp_m5564,31.0
581,2001,BI,new_sp,3040.0
50971,2001,SR,new_sp_m5564,4.0
24806,2001,FM,new_sp_m1524,2.0
110558,2001,CF,new_sp_f65,1.0
83123,2001,IN,new_sp_f1524,15973.0
24835,2001,FR,new_sp_m1524,124.0
83811,2001,LT,new_sp_f1524,33.0
51729,2001,VU,new_sp_m5564,6.0
37659,2001,LT,new_sp_m3544,197.0
24863,2001,GA,new_sp_m1524,137.0
97680,2001,US,new_sp_f3544,346.0
51700,2001,VN,new_sp_m5564,5205.0
50847,2001,SK,new_sp_m5564,26.0
24392,2001,CZ,new_sp_m1524,18.0
110927,2001,CZ,new_sp_f65,54.0
33227,2001,QA,new_sp_m2534,0.0
50875,2001,SL,new_sp_m5564,123.0
5651,2001,YE,new_sp,4968.0
83753,2001,LR,new_sp_f1524,108.0
33061,2001,PL,new_sp_m2534,242.0
83728,2001,LK,new_sp_f1524,296.0
3906,2001,NP,new_sp,13683.0
110503,2001,CA,new_sp_f65,53.0
83094,2001,IL,new_sp_f1524,6.0
30888,2001,GU,new_sp_m2534,4.0
50368,2001,PL,new_sp_m5564,275.0
108685,2001,ST,new_sp_f5564,6.0
805,2001,BW,new_sp,3057.0
96548,2001,PR,new_sp_f3544,4.0
48143,2001,GR,new_sp_m5564,17.0
86859,2001,AU,new_sp_f2534,27.0
26505,2001,MP,new_sp_m1524,1.0
38996,2001,QA,new_sp_m3544,3.0
108714,2001,SV,new_sp_f5564,53.0
48172,2001,GT,new_sp_m5564,98.0
86830,2001,AT,new_sp_f2534,13.0
48195,2001,GU,new_sp_m5564,3.0
86888,2001,AZ,new_sp_f2534,1.0
26479,2001,MO,new_sp_m1524,9.0
2270,2001,ID,new_sp,53965.0
1483,2001,DZ,new_sp,7953.0
108742,2001,SY,new_sp_f5564,42.0
86743,2001,AO,new_sp_f2534,869.0
48253,2001,GY,new_sp_m5564,2.0
26450,2001,MN,new_sp_m1524,236.0
38968,2001,PY,new_sp_m3544,85.0
18679,2001,DJ,new_sp_m014,17.0
17831,2001,BG,new_sp_m014,1.0
48282,2001,HK,new_sp_m5564,201.0
86714,2001,AN,new_sp_f2534,1.0
86772,2001,AR,new_sp_f2534,561.0
103193,2001,TM,new_sp_f4554,40.0
48096,2001,GN,new_sp_m5564,185.0
108661,2001,SR,new_sp_f5564,0.0
47911,2001,FR,new_sp_m5564,119.0
108537,2001,SK,new_sp_f5564,4.0
87087,2001,BH,new_sp_f2534,2.0
103251,2001,TO,new_sp_f4554,1.0
47939,2001,GA,new_sp_m5564,60.0
26672,2001,MW,new_sp_m1524,704.0
18652,2001,DE,new_sp_m014,3.0
108565,2001,SL,new_sp_f5564,61.0
47968,2001,GB,new_sp_m5564,81.0
87059,2001,BG,new_sp_f2534,16.0
87030,2001,BF,new_sp_f2534,155.0
39058,2001,RU,new_sp_m3544,5912.0
26643,2001,MV,new_sp_m1524,12.0
103222,2001,TN,new_sp_f4554,30.0
96491,2001,PK,new_sp_f3544,650.0
48023,2001,GE,new_sp_m5564,46.0
87002,2001,BE,new_sp_f2534,21.0
108610,2001,SN,new_sp_f5564,113.0
48052,2001,GH,new_sp_m5564,471.0
86973,2001,BD,new_sp_f2534,3538.0
96520,2001,PL,new_sp_f3544,170.0
108632,2001,SO,new_sp_f5564,97.0
86944,2001,BB,new_sp_f2534,0.0
39025,2001,RO,new_sp_m3544,1925.0
86917,2001,BA,new_sp_f2534,50.0
32412,2001,MV,new_sp_m2534,5.0
87116,2001,BI,new_sp_f2534,364.0
108764,2001,SZ,new_sp_f5564,18.0
48311,2001,HN,new_sp_m5564,257.0
108991,2001,TN,new_sp_f5564,42.0
86396,2001,WS,new_sp_f1524,1.0
776,2001,BT,new_sp,359.0
38858,2001,PR,new_sp_m3544,11.0
48567,2001,IR,new_sp_m5564,299.0
32470,2001,MX,new_sp_m2534,1639.0
26288,2001,MD,new_sp_m1524,152.0
3509,2001,MT,new_sp,3.0
96715,2001,RO,new_sp_f3544,497.0
86343,2001,VU,new_sp_f1524,10.0
109020,2001,TO,new_sp_f5564,0.0
48538,2001,IQ,new_sp_m5564,200.0
48625,2001,IT,new_sp_m5564,50.0
38830,2001,PL,new_sp_m3544,603.0
26234,2001,MA,new_sp_m1524,2200.0
48654,2001,JM,new_sp_m5564,1.0
18708,2001,DK,new_sp_m014,1.0
96748,2001,RU,new_sp_f3544,1374.0
86199,2001,UZ,new_sp_f1524,337.0
109076,2001,TT,new_sp_f5564,9.0
48683,2001,JO,new_sp_m5564,8.0
32499,2001,MY,new_sp_m2534,1198.0
86171,2001,UY,new_sp_f1524,25.0
38801,2001,PK,new_sp_m3544,673.0
86314,2001,VN,new_sp_f1524,1390.0
26320,2001,MG,new_sp_m1524,1033.0
86417,2001,YE,new_sp_f1524,647.0
108962,2001,TM,new_sp_f5564,32.0
3480,2001,MS,new_sp,0.0
86701,2001,AM,new_sp_f2534,31.0
26421,2001,MM,new_sp_m1524,1800.0
48340,2001,HR,new_sp_m5564,88.0
86672,2001,AL,new_sp_f2534,10.0
103131,2001,TJ,new_sp_f4554,25.0
48365,2001,HT,new_sp_m5564,169.0
86623,2001,AG,new_sp_f2534,0.0
48394,2001,HU,new_sp_m5564,73.0
86596,2001,AF,new_sp_f2534,888.0
38912,2001,PT,new_sp_m3544,356.0
108871,2001,TH,new_sp_f5564,1265.0
26363,2001,MK,new_sp_m1524,10.0
48422,2001,ID,new_sp_m5564,4076.0
32441,2001,MW,new_sp_m2534,1486.0
103102,2001,TH,new_sp_f4554,1251.0
108900,2001,TJ,new_sp_f5564,11.0
48451,2001,IE,new_sp_m5564,7.0
96658,2001,PY,new_sp_f3544,46.0
48480,2001,IL,new_sp_m5564,10.0
86471,2001,ZA,new_sp_f1524,2237.0
26346,2001,MH,new_sp_m1524,8.0
86446,2001,YU,new_sp_f1524,49.0
48509,2001,IN,new_sp_m5564,14879.0
96686,2001,QA,new_sp_f3544,0.0
96602,2001,PT,new_sp_f3544,83.0
3429,2001,MP,new_sp,19.0
26701,2001,MX,new_sp_m1524,1448.0
47882,2001,FM,new_sp_m5564,1.0
47329,2001,CO,new_sp_m5564,646.0
87712,2001,CO,new_sp_f2534,544.0
87683,2001,CN,new_sp_f2534,17446.0
108196,2001,PY,new_sp_f5564,31.0
96210,2001,NP,new_sp_f3544,838.0
47358,2001,CR,new_sp_m5564,29.0
863,2001,BZ,new_sp,53.0
27119,2001,PA,new_sp_m1524,58.0
87656,2001,CM,new_sp_f2534,609.0
39280,2001,SI,new_sp_m3544,30.0
47387,2001,CU,new_sp_m5564,54.0
1455,2001,DO,new_sp,2622.0
108224,2001,QA,new_sp_f5564,1.0
27090,2001,OM,new_sp_m1524,10.0
47410,2001,CV,new_sp_m5564,5.0
87627,2001,CL,new_sp_f2534,85.0
17859,2001,BH,new_sp_m014,0.0
87598,2001,CK,new_sp_f2534,0.0
96289,2001,NZ,new_sp_f3544,3.0
108253,2001,RO,new_sp_f5564,228.0
27061,2001,NZ,new_sp_m1524,7.0
47468,2001,CZ,new_sp_m5564,43.0
39251,2001,SG,new_sp_m3544,39.0
3345,2001,MM,new_sp,21161.0
103420,2001,UG,new_sp_f4554,703.0
39309,2001,SK,new_sp_m3544,30.0
27148,2001,PE,new_sp_m1524,5591.0
47300,2001,CN,new_sp_m5564,20789.0
47157,2001,CH,new_sp_m5564,10.0
87936,2001,DK,new_sp_f2534,12.0
32115,2001,MH,new_sp_m2534,4.0
108058,2001,PL,new_sp_f5564,63.0
27263,2001,PK,new_sp_m1524,1191.0
47186,2001,CI,new_sp_m5564,393.0
87907,2001,DJ,new_sp_f2534,134.0
108086,2001,PR,new_sp_f5564,2.0
87880,2001,DE,new_sp_f2534,59.0
103449,2001,US,new_sp_f4554,247.0
3287,2001,MK,new_sp,164.0
87851,2001,CZ,new_sp_f2534,17.0
96153,2001,NL,new_sp_f3544,19.0
47215,2001,CK,new_sp_m5564,1.0
27206,2001,PG,new_sp_m1524,101.0
39337,2001,SL,new_sp_m3544,406.0
108140,2001,PT,new_sp_f5564,30.0
47244,2001,CL,new_sp_m5564,116.0
87793,2001,CV,new_sp_f2534,9.0
27177,2001,PF,new_sp_m1524,5.0
32132,2001,MK,new_sp_m2534,17.0
47273,2001,CM,new_sp_m5564,154.0
87770,2001,CU,new_sp_f2534,17.0
96182,2001,NO,new_sp_f3544,1.0
87741,2001,CR,new_sp_f2534,31.0
108286,2001,RU,new_sp_f5564,442.0
47497,2001,DE,new_sp_m5564,94.0
87569,2001,CI,new_sp_f2534,1345.0
32190,2001,MM,new_sp_m2534,3253.0
47722,2001,EG,new_sp_m5564,268.0
87340,2001,BW,new_sp_f2534,493.0
834,2001,BY,new_sp,2341.0
26867,2001,NG,new_sp_m1524,2196.0
103364,2001,TZ,new_sp_f4554,891.0
47740,2001,ER,new_sp_m5564,42.0
87311,2001,BT,new_sp_f2534,45.0
96376,2001,PE,new_sp_f3544,1117.0
47768,2001,ES,new_sp_m5564,134.0
108450,2001,SE,new_sp_f5564,2.0
32248,2001,MO,new_sp_m2534,17.0
108479,2001,SG,new_sp_f5564,9.0
47797,2001,ET,new_sp_m5564,742.0
26811,2001,NC,new_sp_m1524,1.0
87254,2001,BR,new_sp_f2534,3303.0
96405,2001,PF,new_sp_f3544,1.0
47826,2001,FI,new_sp_m5564,13.0
87226,2001,BO,new_sp_f2534,664.0
103307,2001,TT,new_sp_f4554,9.0
108508,2001,SI,new_sp_f5564,5.0
26730,2001,MY,new_sp_m1524,713.0
47855,2001,FJ,new_sp_m5564,4.0
39111,2001,SA,new_sp_m3544,163.0
32274,2001,MP,new_sp_m2534,3.0
96434,2001,PG,new_sp_f3544,32.0
108421,2001,SD,new_sp_f5564,212.0
48712,2001,JP,new_sp_m5564,1513.0
39167,2001,SC,new_sp_m3544,4.0
47693,2001,EE,new_sp_m5564,24.0
87540,2001,CH,new_sp_f2534,9.0
47524,2001,DJ,new_sp_m5564,51.0
96318,2001,OM,new_sp_f3544,5.0
26982,2001,NP,new_sp_m1524,1957.0
87511,2001,CG,new_sp_f2534,706.0
39222,2001,SE,new_sp_m3544,5.0
108339,2001,SA,new_sp_f5564,39.0
47553,2001,DK,new_sp_m5564,4.0
87482,2001,CF,new_sp_f2534,236.0
26954,2001,NO,new_sp_m1524,6.0
103393,2001,UA,new_sp_f4554,354.0
87456,2001,CD,new_sp_f2534,5586.0
2299,2001,IE,new_sp,123.0
26925,2001,NL,new_sp_m1524,51.0
96347,2001,PA,new_sp_f3544,46.0
39193,2001,SD,new_sp_m3544,1085.0
3374,2001,MN,new_sp,1631.0
18623,2001,CZ,new_sp_m014,0.0
47635,2001,DZ,new_sp_m5564,283.0
87427,2001,CA,new_sp_f2534,41.0
32219,2001,MN,new_sp_m2534,269.0
108395,2001,SC,new_sp_f5564,0.0
47664,2001,EC,new_sp_m5564,251.0
3403,2001,MO,new_sp,157.0
26896,2001,NI,new_sp_m1524,213.0
87398,2001,BZ,new_sp_f2534,3.0
26179,2001,LV,new_sp_m1524,48.0
86142,2001,US,new_sp_f1524,239.0
109133,2001,TZ,new_sp_f5564,522.0
84982,2001,PL,new_sp_f1524,99.0
38405,2001,NG,new_sp_m3544,2076.0
25549,2001,IT,new_sp_m1524,43.0
49777,2001,MX,new_sp_m5564,1229.0
102768,2001,SK,new_sp_f4554,8.0
84953,2001,PK,new_sp_f1524,1007.0
18819,2001,EC,new_sp_m014,39.0
97176,2001,SV,new_sp_f3544,59.0
49806,2001,MY,new_sp_m5564,934.0
25520,2001,IS,new_sp_m1524,1.0
84896,2001,PG,new_sp_f1524,91.0
49748,2001,MW,new_sp_m5564,230.0
109848,2001,AR,new_sp_f65,249.0
84867,2001,PF,new_sp_f1524,7.0
32830,2001,NZ,new_sp_m2534,2.0
25491,2001,IR,new_sp_m1524,469.0
97204,2001,SY,new_sp_f3544,56.0
109906,2001,AT,new_sp_f65,18.0
84838,2001,PE,new_sp_f1524,4015.0
49943,2001,NG,new_sp_m5564,654.0
38349,2001,NC,new_sp_m3544,1.0
25462,2001,IQ,new_sp_m1524,722.0
84809,2001,PA,new_sp_f1524,45.0
109935,2001,AU,new_sp_f65,20.0
49887,2001,NC,new_sp_m5564,6.0
109819,2001,AO,new_sp_f65,182.0
97147,2001,ST,new_sp_f3544,4.0
85010,2001,PR,new_sp_f1524,3.0
49526,2001,MN,new_sp_m5564,45.0
85210,2001,RU,new_sp_f1524,1019.0
32751,2001,NP,new_sp_m2534,1709.0
25663,2001,KE,new_sp_m1524,4083.0
38463,2001,NL,new_sp_m3544,33.0
49555,2001,MO,new_sp_m5564,11.0
85177,2001,RO,new_sp_f1524,713.0
18790,2001,DZ,new_sp_m014,41.0
109699,2001,AG,new_sp_f65,0.0
85148,2001,QA,new_sp_f1524,1.0
49581,2001,MP,new_sp_m5564,2.0
25636,2001,JP,new_sp_m1524,220.0
85120,2001,PY,new_sp_f1524,91.0
97094,2001,SO,new_sp_f3544,259.0
109748,2001,AL,new_sp_f65,9.0
102796,2001,SL,new_sp_f4554,120.0
25607,2001,JO,new_sp_m1524,7.0
85064,2001,PT,new_sp_f1524,110.0
38434,2001,NI,new_sp_m3544,139.0
109777,2001,AM,new_sp_f65,5.0
97123,2001,SR,new_sp_f3544,3.0
109790,2001,AN,new_sp_f65,0.0
3654,2001,MY,new_sp,8309.0
25578,2001,JM,new_sp_m1524,10.0
49719,2001,MV,new_sp_m5564,7.0
49972,2001,NI,new_sp_m5564,75.0
97226,2001,SZ,new_sp_f3544,196.0
691,2001,BO,new_sp,6672.0
102739,2001,SI,new_sp_f4554,3.0
50195,2001,PA,new_sp_m5564,50.0
84557,2001,NG,new_sp_f1524,2619.0
25289,2001,HT,new_sp_m1524,752.0
97362,2001,TJ,new_sp_f3544,62.0
50224,2001,PE,new_sp_m5564,843.0
3735,2001,NC,new_sp,19.0
32888,2001,PA,new_sp_m2534,109.0
110106,2001,BF,new_sp_f65,32.0
50253,2001,PF,new_sp_m5564,4.0
84501,2001,NC,new_sp_f1524,1.0
38181,2001,MV,new_sp_m3544,3.0
25264,2001,HR,new_sp_m1524,32.0
18848,2001,EE,new_sp_m014,0.0
50282,2001,PG,new_sp_m5564,9.0
84420,2001,MY,new_sp_f1524,510.0
110135,2001,BG,new_sp_f65,9.0
84391,2001,MX,new_sp_f1524,1131.0
32917,2001,PE,new_sp_m2534,2887.0
25235,2001,HN,new_sp_m1524,47.0
84362,2001,MW,new_sp_f1524,1070.0
97424,2001,TM,new_sp_f3544,70.0
50339,2001,PK,new_sp_m5564,496.0
102681,2001,SE,new_sp_f4554,2.0
110163,2001,BH,new_sp_f65,0.0
25206,2001,HK,new_sp_m1524,79.0
38210,2001,MW,new_sp_m3544,1025.0
109672,2001,AF,new_sp_f65,89.0
110078,2001,BE,new_sp_f65,18.0
25318,2001,HU,new_sp_m1524,11.0
3683,2001,MZ,new_sp,13967.0
25433,2001,IN,new_sp_m1524,22483.0
50001,2001,NL,new_sp_m5564,12.0
84780,2001,OM,new_sp_f1524,17.0
38268,2001,MY,new_sp_m3544,1221.0
50030,2001,NO,new_sp_m5564,1.0
84751,2001,NZ,new_sp_f1524,9.0
25404,2001,IL,new_sp_m1524,7.0
17774,2001,BE,new_sp_m014,8.0
50058,2001,NP,new_sp_m5564,1300.0
109993,2001,BA,new_sp_f65,127.0
84672,2001,NP,new_sp_f1524,1295.0
84644,2001,NO,new_sp_f1524,6.0
2188,2001,HR,new_sp,421.0
25375,2001,IE,new_sp_m1524,6.0
32859,2001,OM,new_sp_m2534,8.0
110020,2001,BB,new_sp_f65,0.0
38239,2001,MX,new_sp_m3544,1683.0
50137,2001,NZ,new_sp_m5564,2.0
84615,2001,NL,new_sp_f1524,26.0
25346,2001,ID,new_sp_m1524,5400.0
110049,2001,BD,new_sp_f65,371.0
102710,2001,SG,new_sp_f4554,15.0
50166,2001,OM,new_sp_m5564,8.0
84586,2001,NI,new_sp_f1524,188.0
97333,2001,TH,new_sp_f3544,1231.0
84333,2001,MV,new_sp_f1524,10.0
97072,2001,SN,new_sp_f3544,333.0
102841,2001,SN,new_sp_f4554,204.0
85915,2001,TN,new_sp_f1524,62.0
38715,2001,PF,new_sp_m3544,2.0
85886,2001,TM,new_sp_f1524,113.0
48948,2001,KW,new_sp_m5564,1.0
26009,2001,LC,new_sp_m1524,1.0
102945,2001,SV,new_sp_f4554,59.0
109275,2001,UZ,new_sp_f5564,216.0
48976,2001,KY,new_sp_m5564,0.0
85824,2001,TJ,new_sp_f1524,61.0
96883,2001,SD,new_sp_f3544,715.0
38686,2001,PE,new_sp_m3544,1550.0
48919,2001,KR,new_sp_m5564,1103.0
49005,2001,KZ,new_sp_m5564,429.0
85795,2001,TH,new_sp_f1524,999.0
32636,2001,NG,new_sp_m2534,3281.0
49033,2001,LA,new_sp_m5564,186.0
109390,2001,VN,new_sp_f5564,2530.0
3567,2001,MV,new_sp,59.0
25957,2001,LA,new_sp_m1524,81.0
102916,2001,ST,new_sp_f4554,8.0
49057,2001,LB,new_sp_m5564,8.0
38657,2001,PA,new_sp_m3544,89.0
25929,2001,KZ,new_sp_m1524,1038.0
49085,2001,LC,new_sp_m5564,3.0
25981,2001,LB,new_sp_m1524,22.0
26038,2001,LK,new_sp_m1524,284.0
109247,2001,UY,new_sp_f5564,3.0
96857,2001,SC,new_sp_f3544,0.0
102995,2001,SZ,new_sp_f4554,74.0
48739,2001,KE,new_sp_m5564,723.0
86113,2001,UG,new_sp_f1524,1603.0
96801,2001,SA,new_sp_f3544,88.0
26150,2001,LU,new_sp_m1524,0.0
109162,2001,UA,new_sp_f5564,235.0
48768,2001,KG,new_sp_m5564,54.0
86086,2001,UA,new_sp_f1524,544.0
26121,2001,LT,new_sp_m1524,35.0
2242,2001,HU,new_sp,546.0
48797,2001,KH,new_sp_m5564,1403.0
102973,2001,SY,new_sp_f4554,50.0
109189,2001,UG,new_sp_f5564,292.0
3538,2001,MU,new_sp,85.0
48826,2001,KI,new_sp_m5564,5.0
86057,2001,TZ,new_sp_f1524,2117.0
38744,2001,PG,new_sp_m3544,29.0
48847,2001,KM,new_sp_m5564,3.0
86000,2001,TT,new_sp_f1524,10.0
17802,2001,BF,new_sp_m014,7.0
109218,2001,US,new_sp_f5564,176.0
48890,2001,KP,new_sp_m5564,1149.0
85944,2001,TO,new_sp_f1524,0.0
32580,2001,NC,new_sp_m2534,8.0
26063,2001,LR,new_sp_m1524,111.0
85688,2001,SZ,new_sp_f1524,362.0
85666,2001,SY,new_sp_f1524,210.0
96912,2001,SE,new_sp_f3544,8.0
109419,2001,VU,new_sp_f5564,1.0
96999,2001,SK,new_sp_f3544,12.0
85432,2001,SI,new_sp_f1524,5.0
109522,2001,YU,new_sp_f5564,23.0
49364,2001,MD,new_sp_m5564,62.0
25771,2001,KM,new_sp_m1524,15.0
38543,2001,NR,new_sp_m3544,1.0
85403,2001,SG,new_sp_f1524,5.0
1512,2001,EC,new_sp,4439.0
109547,2001,ZA,new_sp_f5564,295.0
85374,2001,SE,new_sp_f1524,4.0
49396,2001,MG,new_sp_m5564,613.0
97027,2001,SL,new_sp_f3544,234.0
25750,2001,KI,new_sp_m1524,10.0
49422,2001,MH,new_sp_m5564,2.0
85345,2001,SD,new_sp_f1524,787.0
38520,2001,NP,new_sp_m3544,1743.0
85319,2001,SC,new_sp_f1524,0.0
49439,2001,MK,new_sp_m5564,21.0
25721,2001,KH,new_sp_m1524,600.0
2213,2001,HT,new_sp,5607.0
32723,2001,NO,new_sp_m2534,8.0
3625,2001,MX,new_sp,15103.0
85263,2001,SA,new_sp_f1524,161.0
38492,2001,NO,new_sp_m3544,8.0
25692,2001,KG,new_sp_m1524,176.0
49310,2001,MA,new_sp_m5564,561.0
49497,2001,MM,new_sp_m5564,1443.0
102863,2001,SO,new_sp_f4554,129.0
85461,2001,SK,new_sp_f1524,4.0
49114,2001,LK,new_sp_m5564,528.0
85638,2001,SV,new_sp_f1524,68.0
25900,2001,KY,new_sp_m1524,0.0
32665,2001,NI,new_sp_m2534,203.0
49139,2001,LR,new_sp_m5564,17.0
85609,2001,ST,new_sp_f1524,4.0
96941,2001,SG,new_sp_f3544,19.0
85585,2001,SR,new_sp_f1524,2.0
38628,2001,OM,new_sp_m3544,12.0
25872,2001,KW,new_sp_m1524,13.0
102892,2001,SR,new_sp_f4554,2.0
49197,2001,LT,new_sp_m5564,88.0
85556,2001,SO,new_sp_f1524,439.0
109472,2001,WS,new_sp_f5564,1.0
49226,2001,LU,new_sp_m5564,0.0
85534,2001,SN,new_sp_f1524,540.0
719,2001,BR,new_sp,38478.0
25843,2001,KR,new_sp_m1524,942.0
96970,2001,SI,new_sp_f3544,11.0
38599,2001,NZ,new_sp_m3544,7.0
49255,2001,LV,new_sp_m5564,64.0
85489,2001,SL,new_sp_f1524,279.0
32694,2001,NL,new_sp_m2534,51.0
109493,2001,YE,new_sp_f5564,192.0
3596,2001,MW,new_sp,8309.0
25814,2001,KP,new_sp_m1524,1081.0
33289,2001,RU,new_sp_m2534,4317.0
53042,2001,CM,new_sp_m65,86.0
52129,2001,AO,new_sp_m65,173.0
166,2001,AM,new_sp,572.0
34475,2001,WS,new_sp_m2534,1.0
56529,2001,SE,new_sp_m65,23.0
113909,2001,PT,new_sp_f65,63.0
78342,2001,MM,new_sp_f014,98.0
56558,2001,SG,new_sp_m65,76.0
99944,2001,GE,new_sp_f4554,22.0
5029,2001,TH,new_sp,28363.0
21042,2001,NC,new_sp_m014,0.0
56587,2001,SI,new_sp_m65,7.0
34496,2001,YE,new_sp_m2534,631.0
78284,2001,MK,new_sp_f014,1.0
78371,2001,MN,new_sp_f014,25.0
101176,2001,LV,new_sp_f4554,31.0
56616,2001,SK,new_sp_m65,22.0
35872,2001,CV,new_sp_m3544,6.0
20961,2001,MY,new_sp_m014,48.0
99973,2001,GH,new_sp_f4554,370.0
56644,2001,SL,new_sp_m65,51.0
78267,2001,MH,new_sp_f014,5.0
35849,2001,CU,new_sp_m3544,87.0
20932,2001,MX,new_sp_m014,130.0
101147,2001,LU,new_sp_f4554,1.0
19437,2001,HK,new_sp_m014,6.0
113993,2001,QA,new_sp_f65,1.0
34525,2001,YU,new_sp_m2534,48.0
113965,2001,PY,new_sp_f65,41.0
56689,2001,SN,new_sp_m65,226.0
4469,2001,RW,new_sp,3252.0
21098,2001,NG,new_sp_m014,164.0
21213,2001,NP,new_sp_m014,155.0
35986,2001,DJ,new_sp_m3544,125.0
56332,2001,RO,new_sp_m65,685.0
78593,2001,MW,new_sp_f014,74.0
17544,2001,AR,new_sp_m014,78.0
78564,2001,MV,new_sp_f014,1.0
99832,2001,FR,new_sp_f4554,63.0
113798,2001,PK,new_sp_f65,142.0
21185,2001,NO,new_sp_m014,0.0
56365,2001,RU,new_sp_m65,941.0
34422,2001,VU,new_sp_m2534,5.0
113827,2001,PL,new_sp_f65,360.0
56500,2001,SD,new_sp_m65,301.0
35959,2001,DE,new_sp_m3544,136.0
78506,2001,MT,new_sp_f014,0.0
101231,2001,MA,new_sp_f4554,402.0
99860,2001,GA,new_sp_f4554,34.0
56418,2001,SA,new_sp_m65,106.0
19408,2001,GY,new_sp_m014,1.0
21127,2001,NI,new_sp_m014,24.0
99889,2001,GB,new_sp_f4554,54.0
78426,2001,MP,new_sp_f014,0.0
113855,2001,PR,new_sp_f65,6.0
56474,2001,SC,new_sp_m65,2.0
78400,2001,MO,new_sp_f014,1.0
35930,2001,CZ,new_sp_m3544,47.0
21156,2001,NL,new_sp_m014,1.0
78241,2001,MG,new_sp_f014,190.0
4497,2001,SA,new_sp,1686.0
78209,2001,MD,new_sp_f014,6.0
20736,2001,MP,new_sp_m014,0.0
34625,2001,AD,new_sp_m3544,2.0
77902,2001,LB,new_sp_f014,3.0
114190,2001,SD,new_sp_f65,58.0
20710,2001,MO,new_sp_m014,0.0
35735,2001,CM,new_sp_m3544,732.0
